blueTeamTotalKills,blueTeamDragonKills,blueTeamHeraldKills,blueTeamTotalGold,blueTeamXp,blueTeamTotalDamageToChamps,blueWin
-8,-1,0,-5208,-2426,-6816,0
3,0,0,4720,1824,8938,0
-10,-2,0,-4243,-554,-7141,0
12,1,0,6390,174,13281,1
-4,-1,0,-4986,-1639,-18190,0
11,0,0,8662,4656,8922,1
1,-1,0,-208,-539,447,0
5,-2,0,3840,2282,5896,0
-2,2,0,1086,1237,3411,0
3,1,-1,-665,-1452,7228,0
11,1,0,6578,5907,16926,1
5,2,0,3838,151,8084,1
-15,-2,0,-8973,-5825,-10368,0
3,0,0,1471,400,4340,1
13,1,1,10435,4679,10598,1
0,0,0,-163,583,2035,1
5,-2,1,4675,3580,5312,1
-4,1,-1,1262,-387,-7601,0
-1,0,-1,777,734,3965,1
5,1,0,-473,581,-2238,1
13,2,1,11823,3932,18340,1
8,1,0,3901,2837,7565,1
-4,1,0,-3823,-1667,-8969,0
1,1,0,1399,505,4235,1
4,-2,1,3862,4668,5965,1
-9,-2,1,-4866,-1501,-8324,0
5,1,0,954,596,237,1
-9,-2,0,-4546,-3081,8945,0
0,-2,0,12,457,-1100,1
12,2,1,4691,3811,9358,1
-7,2,0,-6132,-5822,-7980,0
2,-2,1,-857,-2547,1390,0
15,2,1,9735,5235,10876,1
-6,0,0,-2852,-2872,1721,0
-12,-2,0,-4113,-3116,-10508,0
11,1,1,5054,2024,13966,0
8,-1,0,4974,2318,3340,1
-6,-2,0,-6115,-5058,-5512,0
-7,1,0,-1641,1073,90,1
-2,-2,0,-749,-529,-1216,0
-2,-1,0,476,1086,8368,0
0,1,0,-569,-1327,-4088,0
-9,-2,1,-5074,-4482,-9668,0
-3,-1,0,-2486,-1572,-3868,0
-14,-1,-1,-11678,-5817,-17763,0
7,1,1,4281,3686,2405,0
5,-1,1,5104,1006,7282,1
4,-1,0,2107,1934,3943,1
2,-1,0,4233,357,6993,1
3,0,0,3745,536,7679,1
-12,-2,0,-9725,-7382,-14312,0
-5,-2,-1,-2513,-1371,-6977,0
8,1,0,5959,3692,8766,1
10,2,0,4772,2413,9375,1
-5,-1,0,-3208,-3108,-1911,0
-6,1,0,-5612,-4925,-4073,0
-11,-2,0,-6548,-5814,-17340,0
2,-1,0,3648,2228,6111,1
5,1,1,1482,1457,-3304,1
3,0,0,1465,1416,1597,0
-2,-1,1,-2337,-930,2470,0
5,1,-1,4235,1073,5210,1
-6,0,0,-5502,-3833,-17162,0
5,-2,1,3022,1165,4612,0
0,0,0,2937,2333,-1512,1
8,2,0,2467,2028,7985,1
-15,2,-1,-12025,-7875,-10656,0
2,1,0,3022,3355,4353,1
15,1,1,14327,8785,11578,1
-8,-2,-1,-6671,-2927,-15281,0
0,-1,0,-1308,-652,-1664,0
-18,-2,0,-9264,-6508,5208,0
13,2,0,5565,1732,8852,0
8,0,0,4861,2074,6337,1
8,1,-1,3095,2733,-188,1
9,0,1,5152,3172,-1071,1
8,-1,0,4709,2180,7067,1
-11,1,0,-5373,-2700,-5687,0
4,-1,0,2129,1071,6783,1
-17,-2,0,-9751,-5963,-13583,0
8,-2,0,4771,1919,-9536,1
2,-2,0,961,1160,5685,1
2,2,0,5582,2494,9599,1
1,-2,0,2430,-94,2230,0
-8,-1,0,-6361,-3220,-4906,0
3,0,0,2741,1610,5164,1
-2,0,1,211,1888,5592,1
3,1,0,1552,407,640,0
-8,0,-1,-4853,-4838,-1585,0
-2,-2,0,1373,122,350,0
6,1,0,5057,4279,12953,1
9,2,0,7100,6093,6738,1
7,-1,0,5442,3758,7818,0
-2,-1,0,-3329,-2093,-3577,0
9,1,1,3518,4266,7431,0
-2,1,0,-2655,-2688,5924,0
-1,2,0,1899,403,457,1
-10,-1,0,-5511,-3446,-14250,0
1,-1,0,4002,1547,11458,1
-6,-2,1,-4237,-2346,-7264,0
-12,0,0,-6908,-7883,-12827,0
-10,2,0,-6470,-3462,-9795,0
7,1,0,1793,-165,3156,0
7,0,0,4014,1500,8046,1
-2,0,0,200,144,-3741,1
-5,0,1,-4143,-3136,-9010,0
-5,1,0,-1390,-2617,-1441,0
6,1,0,4510,5123,1595,0
8,-2,0,3277,1925,5943,1
5,2,0,4386,417,11215,1
-3,0,0,-2637,366,-10902,0
-6,-2,1,-1056,344,-2162,0
4,0,0,-829,1643,-3426,0
1,-2,1,538,-1858,421,0
9,2,1,4098,2666,4676,1
5,1,0,545,1658,1481,1
3,1,-1,953,2822,3105,1
0,0,0,458,-261,1806,0
6,1,0,1607,-144,705,0
1,1,1,2193,865,8072,1
11,0,1,7111,5959,5487,1
5,2,1,6380,3431,3794,1
-2,-2,1,-1436,196,3768,0
4,0,0,4755,3067,7639,0
4,1,0,3671,1590,3182,1
-1,-2,0,-2264,-1252,-5088,0
0,-2,0,-30,-1923,7774,0
2,2,0,2096,413,6910,0
9,1,0,6478,2720,8245,1
-3,-2,0,-1833,-189,-11857,0
-9,0,-1,-4973,-3469,-8336,0
6,1,0,5494,6577,1764,1
4,-2,0,-464,1298,1577,0
-2,-1,0,-4465,-1953,515,0
-4,-2,0,515,943,727,0
-2,0,0,775,-1282,-1114,0
2,0,0,2488,933,7042,0
-7,-2,0,-5059,-2929,6391,0
-11,-2,0,-3873,-4184,-6850,0
-6,-1,0,-2780,-3427,-11446,0
17,1,0,15730,10795,22079,1
4,0,0,-1463,-847,1595,1
0,-2,0,2809,2403,9787,1
2,1,0,1307,83,-5260,0
4,-1,-1,5917,3222,9406,1
4,-1,0,2609,1583,-1194,1
5,1,0,2397,1638,-181,0
5,2,0,389,1247,921,0
0,0,0,482,577,-8357,1
6,2,0,2448,2385,4927,0
-6,0,0,-5502,-3346,-5284,0
5,0,0,3377,3358,5411,1
-1,-2,0,-500,1179,-522,0
-1,-2,-1,-241,-1127,-3431,0
6,0,0,1736,963,10369,1
0,-2,0,1798,559,-698,0
-1,0,-1,-2702,-2487,-2350,0
-9,0,-1,-6126,-3903,-8422,0
-5,-1,0,-3061,-3900,-1132,0
6,1,0,6099,3616,4278,1
-11,0,0,-5101,-3599,-7099,0
3,2,0,3118,785,7078,1
-4,-2,0,-1748,-2752,-9967,0
-6,-2,0,-2155,-88,-8158,0
0,-2,0,848,-1483,-614,0
-4,0,0,-4494,-3511,-2234,0
4,-2,0,1514,966,-3638,0
1,0,1,830,1077,8094,1
3,2,0,2807,50,3494,1
6,0,0,4533,3685,14691,1
2,0,0,2536,1283,-1535,1
5,1,0,2788,164,2169,1
-7,0,0,-2111,-517,-2082,0
11,1,0,6421,3755,13765,1
12,2,0,7334,5287,9586,1
8,2,0,6749,4136,-1298,1
8,2,-1,5691,4644,15149,1
-1,1,0,-3011,-2081,951,0
-14,-1,-1,-9752,-6486,-25783,0
-4,-2,0,-1787,728,8279,0
4,-1,0,2032,228,3092,0
3,0,0,116,-1922,-6576,1
1,-1,0,3623,1195,9009,1
-10,-1,-1,-5360,-1034,-5208,0
-3,-2,-1,-1983,-587,-2609,0
-9,-2,-1,-6277,-2951,551,0
3,0,0,2374,671,9239,1
2,0,0,394,-1700,-1860,0
-5,-2,0,-3043,-399,-2462,0
-5,0,0,-4284,-603,-936,0
-4,0,0,-3858,-2226,-8307,0
2,1,1,1777,2517,4098,1
7,0,0,2797,1990,5564,1
7,2,1,2498,903,10653,0
-6,2,0,-5264,-4866,-2429,0
-4,-2,1,352,379,-3153,0
-3,2,0,1825,2532,7287,1
-2,-2,0,271,1593,-1591,0
-8,-1,1,-2531,-471,-6065,0
-7,0,0,-3936,-2210,-11362,0
-10,0,0,-7302,-6987,-4672,0
-2,0,0,288,623,914,0
10,1,0,5569,2423,16723,1
-7,-1,0,-2538,-142,-10196,0
6,-2,1,1952,2227,5292,1
5,2,0,-899,704,-6112,1
-1,2,0,1197,946,-3269,0
-8,-1,0,-5705,-4219,-4590,0
-4,-2,0,-180,316,-15160,0
3,-1,0,2054,80,2895,0
5,1,0,355,1173,-873,1
5,-2,0,926,96,1652,1
-2,-2,0,-3861,-2536,-4187,0
-15,-1,0,-8133,-4577,-13185,0
-12,-1,0,-6975,-4157,-9480,0
4,-2,1,3955,3506,10309,1
1,2,0,2596,109,5247,0
7,1,1,6326,4537,8901,1
9,0,0,2730,-868,720,0
2,-1,1,2422,2367,2887,1
-1,1,0,-131,205,7590,0
-14,-2,0,-7131,-5244,-14918,0
2,-2,0,2031,738,3052,1
-12,-2,0,-5197,-4874,-16345,0
-7,-2,0,-3238,205,-6888,0
17,1,0,7674,4726,6511,1
5,1,0,953,-855,-2379,0
0,0,0,-1484,1747,834,1
-2,-2,0,-1252,-893,-5061,0
-3,-1,-1,-3103,-3848,-9475,0
-2,2,0,5634,2397,-9308,1
-13,-2,0,-10452,-5853,-13944,0
-13,0,0,-9535,-6320,-11150,0
2,2,0,2837,4021,8109,1
-11,-2,0,-5535,-3074,-10492,0
-15,-2,0,-7789,-5363,-13591,0
-5,0,0,-4299,-2615,-6790,0
5,-1,1,3208,2991,5133,1
-12,-1,0,-7535,-7284,-22272,0
-2,-2,0,-1688,-809,-9433,0
-4,-2,0,-4238,-3659,6818,0
-4,-1,0,-2546,-2848,1014,0
-2,0,0,-1056,304,-5601,0
-2,1,0,-504,77,3256,0
9,1,0,7046,6887,3726,1
11,0,1,7004,4366,12675,1
-8,-2,0,-3596,-2073,-11337,0
3,1,0,1830,1743,7403,1
2,2,-1,695,-2581,-5770,0
-6,-1,0,-6539,-729,-13260,0
5,0,0,-433,-1274,10091,1
2,-1,0,618,-557,-2737,0
4,0,1,4708,379,2413,1
9,2,0,3845,1943,4450,1
5,-2,1,-559,-649,-1639,0
0,0,0,-607,178,-2372,0
0,0,-1,2204,34,4883,0
10,0,1,5708,4151,13034,1
-4,-2,0,-3337,-3524,3457,0
8,-1,1,3702,1123,3829,0
13,-2,1,8916,5763,15450,1
-8,-2,0,-6911,-5302,-11174,0
-6,-1,0,-3442,-1211,-5364,0
-14,-2,-1,-5769,-3486,-11204,0
-6,-2,0,-3831,-1814,-10914,0
12,2,0,5171,5372,14828,1
2,2,0,-144,1701,8038,1
-4,-1,0,-2112,-427,4437,0
4,0,0,502,4,-2820,0
3,-2,-1,1550,2080,2757,1
5,0,0,122,-442,1875,1
4,2,1,3316,2920,3482,1
-3,-1,0,-114,-1740,-4193,0
-10,-1,0,-5715,-4275,-1591,0
-1,-1,0,-65,473,1007,0
6,0,0,4197,371,969,1
-4,0,0,-2948,-1376,-158,0
-3,-2,0,-2533,-2943,-8614,0
2,-2,0,984,230,-708,1
-2,2,0,-2889,-2734,-2471,0
0,-2,0,-5134,-4858,-7368,0
10,-2,1,4256,3921,5536,1
-1,2,1,-1947,-3024,-1678,0
-10,-1,-1,-5769,-5734,-6162,0
13,0,0,6332,1390,9424,0
-3,-1,0,-3668,-743,-13737,0
-13,-2,0,-9214,-6826,-9237,0
8,0,1,3042,3015,-4203,0
1,1,0,178,1185,2781,1
-7,-2,0,-5354,-4371,-1355,0
6,0,0,3244,1870,3768,1
-2,-1,0,-2379,-2628,-4609,0
4,-1,0,1663,1019,-2668,0
-1,2,-1,1746,-438,2307,0
10,2,0,4885,3052,863,0
-1,-2,0,-2087,-1786,2232,0
-9,-1,0,-4646,-3239,-10007,0
5,-2,0,1542,-340,-1726,0
1,2,0,1945,1552,5033,0
2,0,1,566,1788,-162,0
3,0,0,-261,2657,-368,0
4,-1,0,3704,1908,5617,1
-5,2,0,-2859,5,-4904,0
-7,0,0,-3972,-1240,-6152,0
-5,0,0,-4347,-2049,-9553,0
9,2,0,9553,7372,5133,1
0,0,0,-1867,-2178,-4432,0
-17,-2,0,-8790,-5941,-21867,0
-10,1,-1,-7757,-5442,-716,0
-9,0,0,-5036,-3207,-19012,0
-2,-2,0,621,-1876,1771,0
4,1,0,1075,915,3771,0
0,1,0,1334,1755,-124,1
-2,-2,0,-2859,-462,-971,0
3,0,0,1097,-802,3107,1
-4,-1,0,-1385,-213,3040,0
-5,-1,-1,-6212,-3745,-13388,0
-15,-2,0,-4685,-4186,-11677,0
-5,2,0,-4226,-3155,-10311,0
-2,0,0,-1813,-1639,8802,0
0,2,0,458,-170,-2645,0
6,1,0,5620,2647,2432,1
-8,-1,-1,-3795,-2365,-10459,0
-6,2,0,-3189,-1635,-533,0
14,2,0,7043,6302,12721,1
-5,0,0,-2151,-981,-13960,0
-7,1,0,-3036,-4070,-6271,0
2,-2,1,1849,2858,2436,1
12,1,0,6563,3818,12678,1
1,-1,0,2054,1357,8979,1
-9,-2,0,-3860,-2,-7915,0
-2,-2,0,-749,-96,-10070,0
13,0,0,8026,4495,14346,1
-3,-2,0,-2484,-1214,2444,0
14,2,1,8819,7383,13611,1
2,0,-1,3434,1377,1961,1
1,-2,0,1253,-445,2987,0
-5,-1,0,-4527,-1834,-7515,0
6,1,0,2438,3792,4614,0
13,-1,0,6758,6904,9764,1
8,1,0,5996,4966,7437,1
2,-2,0,-1996,-751,-3320,0
16,1,0,10849,9072,17968,1
-2,0,0,-3811,-30,-6731,0
9,-2,0,5151,2523,430,1
9,2,0,1062,533,-1110,1
5,2,-1,3982,4266,1694,0
2,2,0,2408,199,2303,1
4,2,0,9611,4681,8105,1
-14,-1,0,-5762,-6432,2874,0
7,0,0,4722,3659,5604,1
9,0,0,2998,2395,5077,1
-16,-2,0,-7803,-4274,-5615,0
2,2,0,1918,2776,-161,1
3,-1,0,4271,2239,1982,0
-3,0,0,-3087,-3592,-30,0
0,0,1,283,2561,1127,0
2,2,0,-2593,-2351,3377,0
14,1,1,4907,3402,9932,1
-5,-2,1,-2650,-1924,-4428,0
-11,0,0,-5428,-978,-4253,0
-8,-2,0,-7191,-4466,-12665,0
-6,0,1,-969,-1083,-7872,0
8,1,0,7884,3424,9473,1
0,-2,0,520,405,3773,0
-9,-2,0,-732,-688,-4894,0
-4,1,0,-1989,-1407,3315,0
9,2,-1,2453,-115,491,1
-18,-1,0,-8941,-7725,-15848,0
12,1,0,5775,4032,6641,1
-8,-2,0,-2480,-2703,-5088,0
4,-1,0,3406,-377,7742,0
9,0,1,2239,881,7632,1
3,-2,1,-386,1261,-7076,0
4,1,0,1678,216,2935,1
-4,1,0,-4654,-2924,-1114,0
-2,-1,1,-1502,-1188,-989,0
2,1,0,-832,-2108,1050,1
19,0,0,9046,4568,7306,1
6,-1,0,4292,3920,8796,1
-6,-1,-1,-3467,-816,-1772,0
2,2,0,2963,-842,139,1
-1,0,0,504,2951,1146,0
-12,2,0,-7816,-2874,-9899,0
6,1,1,5594,4154,9781,1
-6,-2,-1,-3321,-2876,-9321,0
-14,0,0,-8601,-5996,-9510,0
2,2,0,4512,1832,39,1
0,-1,-1,1510,935,-5237,0
-5,-1,0,-3825,-3069,-4705,0
-5,-2,0,-3446,-1844,1975,0
12,2,1,10229,7433,11296,1
-1,-1,1,2649,1657,1238,0
3,1,0,-201,-733,7840,1
13,2,1,8050,4206,9060,1
5,2,0,4822,725,9905,1
1,-1,0,2863,-249,5748,1
9,0,0,4800,4416,2863,1
-4,-2,0,-4306,-2533,-8279,0
2,2,0,-36,-695,2065,0
-1,0,0,385,625,-2109,0
6,2,0,4815,5423,2218,1
7,0,0,6197,3328,8281,1
-3,0,0,-598,-95,965,0
4,-1,0,-271,786,-1126,0
-7,-1,0,-3233,-1775,-9312,0
-5,-2,-1,-3661,-2411,-2564,0
-6,2,0,-2698,-3747,-6308,0
8,-2,1,5046,495,5048,0
0,-2,0,-437,419,-4541,0
7,2,0,5787,3605,-6829,1
4,1,0,586,-824,4265,1
-12,-2,1,-5068,-4828,-4019,0
6,-1,0,4310,3192,14234,1
-5,1,0,-2342,180,-8130,0
1,-2,0,649,87,5742,1
3,-2,1,2602,2184,8073,1
-1,-1,0,-276,-1918,496,0
4,2,0,5280,4314,4049,1
-2,2,0,-2276,-657,-356,0
-3,0,-1,156,1674,7615,0
1,-2,0,-2117,1261,4690,0
-4,1,0,-2174,-967,9452,0
-6,-2,-1,-3097,-2725,-5243,0
3,0,0,1691,-2090,563,1
-1,-2,-1,-1292,-1880,-1073,0
9,0,-1,2574,2300,-3512,1
20,-2,0,9668,3797,14016,1
6,1,-1,2853,1178,-7383,1
-10,-2,0,-4664,-3895,-12399,0
-8,0,0,-7519,-3450,-7662,0
10,2,0,5216,4007,12050,1
2,-1,0,2431,-758,-388,0
-11,-1,0,-7142,-4773,-17123,0
2,-1,0,1942,2055,2004,1
-7,1,0,-2037,-585,-5933,0
-11,-2,0,-7592,-6447,-9982,0
25,1,1,11068,7610,23007,1
-1,-2,0,1161,250,6946,0
-6,-2,0,-4527,-1587,-5717,0
-16,1,0,-10346,-7171,-25782,0
-3,0,-1,-1166,-1981,-5158,0
0,-1,1,1988,283,7976,1
-1,0,0,-2341,-4034,580,0
-1,-1,1,2576,4502,8246,1
-7,-2,0,-5832,-1522,-4462,0
9,2,1,8561,6899,5319,1
-8,-1,0,-5836,-3652,-12315,0
11,-1,0,7251,4039,15773,1
-3,-1,0,-2548,-1845,167,0
5,2,0,2941,3139,6572,1
10,-2,0,5610,3927,5558,1
3,2,0,1683,2110,1742,1
3,1,0,2646,1962,10366,0
2,0,0,-1345,-913,4787,1
15,2,0,6319,4983,4217,1
-4,-1,0,-1203,-1158,-433,0
0,1,0,116,-544,-8568,0
-11,-1,-1,-11267,-8200,-8700,0
8,0,1,4534,3583,6025,1
-3,-2,0,-3090,-2985,-288,0
3,-2,-1,3588,3820,11777,1
-5,-2,0,-3290,-953,-5174,0
-7,1,0,-5997,-5569,-12034,0
8,1,1,3613,4270,802,1
5,2,1,6775,3214,15743,1
-3,-2,0,-1216,-2007,-1179,0
-11,-2,0,-7729,-7176,-13937,0
11,2,1,9314,5161,15133,1
-4,0,1,-1342,-1924,-3208,0
1,0,-1,1699,1075,11510,1
-6,-1,0,-1740,-416,-9113,0
5,0,0,4099,3347,-2206,1
7,0,0,2760,1041,2900,0
7,2,0,6099,3525,6314,1
0,-2,0,-2885,-2731,-8634,0
-12,-2,0,-9769,-5818,-11660,0
-14,-1,0,-3888,-2691,-4504,0
-6,0,0,-4544,-4111,-8806,0
0,1,0,1438,1619,3311,1
-15,-2,0,-11500,-7561,-14899,0
10,2,0,3333,1011,348,1
-10,-2,-1,-6887,-7560,-8607,0
-3,2,0,-3752,-1873,-4063,0
3,0,1,1466,2265,1212,1
-13,-2,-1,-4405,-4430,-17735,0
15,1,0,8751,5533,946,1
10,0,1,3783,3955,8225,1
0,0,1,197,648,-6297,1
-15,-1,0,-7409,-5307,-11263,0
1,-1,0,-373,897,8311,0
2,2,0,4110,3501,-2870,0
1,-2,1,595,1453,3941,0
-4,-1,0,-3538,158,3849,0
-5,-2,0,-478,3800,-8936,0
-3,-2,0,-1626,-1705,-6030,0
4,2,1,3147,697,1445,0
8,-2,0,4898,1994,12210,1
-9,-1,0,-6248,-3902,-4043,0
5,0,-1,1144,-1749,8376,0
-4,-1,0,-5918,-2367,-10330,0
-14,-1,0,-3518,-3808,-16434,0
-11,-1,0,-7514,-4602,-5589,0
6,-1,1,4104,3334,11966,0
-11,-2,0,-1839,-2093,-7728,0
-12,1,0,-6045,-3929,1216,0
2,-1,0,-1809,2393,1922,0
-12,-1,-1,-5837,-2391,-7287,0
0,1,0,-1090,-742,2514,0
-9,-2,0,-4829,-3577,-4253,0
3,-2,0,3486,1969,4976,1
-16,1,-1,-5285,-5975,-6477,0
-16,0,0,-7734,-4856,-14490,0
-13,-2,0,-6268,-4585,-11933,0
5,1,0,3493,1924,-7743,1
3,2,0,2002,2239,6283,0
-12,-1,0,-9490,-5664,-14971,0
-10,-2,-1,-7311,-5637,-14243,0
7,1,0,7276,3505,9974,1
8,2,0,3328,2345,-6248,1
5,1,1,3098,2746,6896,1
0,1,0,-2454,-1367,314,0
2,2,0,3612,1619,-1100,1
3,0,0,3107,1725,11472,1
4,0,0,1234,2363,-5145,1
11,1,0,6525,2951,9863,1
-14,-1,0,-2671,-3654,743,0
-4,1,0,-3245,-1552,-1602,0
13,2,0,10257,8592,8563,1
-15,-1,0,-12165,-10946,-15479,0
0,1,0,2606,1631,844,1
6,0,0,1762,1929,5458,1
-13,-1,-1,-8681,-5071,-9764,0
-11,0,0,-8748,-4404,-9153,0
0,0,1,2898,-72,6988,1
8,-1,0,5790,4373,6094,1
8,2,0,5958,2428,11123,0
-10,-1,0,-5150,-4684,-8547,0
9,2,0,6673,2097,8178,1
-9,-2,-1,-3228,-1215,-13795,0
-10,-2,0,-3213,-2293,-3685,0
6,-1,0,4918,3155,10615,1
12,1,0,4899,5867,4822,1
-2,-1,0,-2735,-3149,-2824,0
4,0,0,-56,18,1773,1
11,1,0,4291,1477,3709,1
-3,2,0,-2115,-5656,-2476,0
2,-1,1,679,863,4288,1
1,0,0,-742,12,756,1
6,2,0,3956,4427,2089,1
-2,1,0,-3335,-807,-1163,0
11,0,0,5869,4042,17203,1
7,2,0,6922,4349,7740,1
-1,1,0,1282,348,6641,0
-3,-2,0,-1494,-1779,513,0
1,1,0,816,1364,14194,0
-1,1,-1,-3793,-3806,-4467,0
-4,-2,-1,-4736,-3444,-8111,0
-6,0,0,-6043,-5484,-10754,0
9,1,1,6124,5384,2455,1
6,2,0,5298,2831,9386,1
8,2,0,4989,2445,19250,0
-2,-1,1,996,1327,-1764,0
10,2,0,5729,4283,7175,1
-8,-1,0,-6364,-4101,-9442,0
2,1,0,27,-1387,-4520,1
5,-2,0,1375,1134,2362,0
0,0,0,-3411,-969,-9101,0
10,1,0,2867,2878,4969,1
4,2,0,4448,2455,1080,0
-4,-2,1,791,566,-6055,0
-8,-2,0,-2875,-2428,-12669,0
-2,-1,0,-3461,-1650,-4114,0
3,0,0,1508,10,-1858,1
-10,0,0,-4780,-8423,290,0
3,2,0,2545,-569,8799,0
-1,-2,0,-1387,1565,-3205,0
-8,-1,0,-1870,-1457,2697,0
1,-1,0,5295,-379,5173,0
3,-1,0,1593,2128,-2621,0
2,-1,0,395,-246,-1995,0
9,2,0,3840,2484,286,1
4,-1,0,2677,1683,1981,0
-5,-2,0,-3972,-1657,-6710,0
-6,0,1,-3290,-2713,-2339,0
3,2,-1,-666,69,2189,1
4,-2,0,1905,-927,9111,1
0,-1,0,1448,-56,2181,0
9,1,1,5089,6492,11190,1
-6,0,0,-4358,-1777,-9285,0
-12,-2,-1,-8940,-7979,-9669,0
7,-1,0,3563,641,4257,0
-6,-2,0,-4522,-2307,-17680,0
-1,-2,0,479,-1211,2929,0
-2,-1,0,-1249,-1511,-5155,0
2,-1,0,1600,404,3543,1
-3,2,0,-1374,-1555,843,0
20,1,0,12241,9182,14589,1
9,0,0,5198,3103,2701,1
-1,1,1,-2940,-1941,-1042,0
-9,0,0,-6345,-5140,-13029,0
11,0,0,9904,6623,14583,1
-7,1,0,-4701,-3851,-7696,0
-7,0,0,-2595,-1401,3273,0
5,2,0,546,1175,9043,1
6,-2,0,5488,3408,8247,1
-1,-1,0,-1301,-178,0,0
-5,0,0,-2232,-2353,-13364,0
-6,-1,-1,-1734,-895,-7172,0
-1,1,0,-1227,-2126,-783,0
1,2,1,3671,4148,4341,1
-1,2,0,-5264,-1090,-885,0
-2,1,-1,1317,-1828,-8431,0
4,1,1,4263,1932,-384,1
9,0,0,280,1514,834,0
-2,0,0,2479,740,13104,1
-7,1,0,-2655,-384,-11326,0
6,0,0,5930,2287,11823,0
2,-2,0,956,395,-11432,1
-5,-2,0,-3052,-2833,-5328,0
0,-1,0,647,449,5566,1
8,0,1,4712,1101,11248,1
10,0,0,6318,4580,9983,1
10,-1,0,4889,3964,3483,1
-11,-2,0,-4062,-2502,-9647,0
1,2,0,4353,2367,4809,1
-22,-1,0,-13307,-7706,-14140,0
0,-2,0,-16,-897,7531,0
-4,-1,0,-371,-735,6195,0
-11,-2,0,-4048,-3595,-3505,0
3,2,0,2228,2267,-1134,0
1,-2,0,506,796,2228,0
6,0,0,5652,1203,8443,1
1,-1,0,-2072,-913,-6394,0
0,0,-1,200,613,-2992,0
-8,0,0,-4956,-2783,-9784,0
9,2,0,7022,5366,1616,1
-6,-1,0,-2271,-2421,-200,0
-6,-2,0,-5301,-3469,-10219,0
-5,0,-1,-671,-1600,-7106,0
2,-2,0,4060,1980,421,1
8,2,1,1857,2537,1239,1
4,-1,0,2751,3728,4474,0
4,2,1,658,3026,2553,1
4,-2,0,1388,319,3317,1
3,-2,0,2672,2862,5091,0
-6,-1,0,-2223,-2913,-241,0
4,0,1,-1251,-1151,3265,0
-4,-1,1,-113,-18,-2995,0
-5,-2,0,-3954,-2826,-1759,0
-6,-2,0,-369,-2497,3173,0
-9,-2,0,-6284,-2797,-7980,0
-16,-2,0,-7946,-5082,-7288,0
-12,2,0,-5546,-4255,-6713,0
6,0,1,3014,1817,-1386,1
6,2,0,3316,1942,1129,1
6,0,0,1063,720,5613,1
-6,2,-1,-2346,-1447,-1054,0
15,2,0,8429,5497,10082,1
0,-1,0,-372,419,-169,0
3,2,1,630,1297,-4862,0
11,0,0,7692,5643,21253,1
3,-1,-1,1312,1892,4106,1
6,2,1,8085,5590,6650,1
-5,-2,0,2298,1760,6968,0
-17,-2,0,-9055,-4459,-18190,0
10,-2,0,4989,895,12287,0
5,2,0,5233,5203,12063,1
-4,0,0,-944,-1939,-8931,0
-3,0,1,1572,435,1619,1
8,2,0,1982,2357,1002,1
4,-2,0,1273,-522,1946,1
-5,-2,0,-3507,-1926,303,0
0,1,0,-2971,-190,3280,0
3,-2,0,914,-565,11142,0
4,-1,1,4119,500,3918,1
-5,-2,0,-2358,-812,-3336,0
7,2,1,8413,6559,14460,1
-2,-1,0,60,-2907,-1248,0
-3,-2,0,-3015,-1065,-3723,0
13,2,1,6946,3285,11921,1
3,0,1,3357,1973,7535,1
-7,-2,0,-5931,-4110,-11145,0
-3,-2,0,-1035,-855,4374,0
7,-1,0,2787,3506,7804,1
-1,0,0,2474,748,9224,0
-7,-2,0,-1656,-1734,441,0
3,1,0,1400,989,101,1
3,-1,0,-1394,-517,-6612,0
-17,-2,-1,-9793,-8363,-18221,0
0,0,0,702,418,2787,0
10,2,0,9636,5814,15282,1
7,-2,0,7801,3997,9646,1
10,1,0,3734,601,12198,1
6,0,0,4404,1239,11349,1
-12,-2,0,-6212,-4915,-7626,0
-1,-1,0,734,-12,2225,0
6,1,0,5029,2439,7991,1
10,0,0,1574,3090,12482,1
-16,0,0,-8118,-5936,-4220,0
-3,1,-1,276,-2903,-1772,0
-3,2,0,6,-1606,4226,1
6,2,0,4648,723,3730,1
3,-2,0,-1420,-2609,1956,0
12,0,0,4889,-484,21748,1
-9,-1,-1,-5229,-4212,-18660,0
10,1,0,6451,4181,6024,1
2,-2,1,915,243,-8531,1
2,1,0,4557,3434,8062,0
0,1,0,1298,-1567,7061,1
0,-1,0,310,2841,-4745,0
-10,-1,-1,-4273,-2903,-13436,0
-3,-2,0,-3501,-4279,-4721,0
4,2,1,1944,2409,8687,1
0,1,0,-1256,2424,1921,0
10,2,0,5103,4136,12253,1
-18,-1,0,-9522,-6250,-3950,0
2,0,-1,2614,4217,-5317,1
-4,0,0,-2566,-1925,2265,0
9,-1,0,5465,2870,12587,1
-1,0,0,-220,676,-4644,0
3,-2,1,2362,1259,-815,1
12,1,0,5895,6502,15763,1
-3,-2,0,-7453,-4768,-10337,0
5,-2,0,4254,3225,-3421,0
-11,1,0,-2809,-3818,-1580,0
-8,0,0,-4913,-4421,-5355,0
-9,-2,-1,-7901,-5093,-13708,0
-10,-2,0,-4466,-4579,-1189,0
-13,-2,-1,-8578,-7240,-8833,0
-19,-2,-1,-8636,-5080,-11099,0
5,0,0,3639,909,-633,0
-3,1,0,-2979,-968,-5161,0
-6,0,1,-3303,-3190,-5032,0
5,0,0,3664,2490,67,1
11,0,0,8131,7000,10017,1
-11,-2,0,-6081,-5169,-4674,0
